PanelID,Name,Version,Genes,GeneCount,DateOfCheck
555,Ichthyosis and erythrokeratoderma,4.12,AAGAB;ABCA12;ABHD5;ALDH1L2;ALDH3A2;ALOX12B;ALOXE3;AP1B1;AQP5;ASPRV1;CARD14;CAST;CDSN;CERS3;CLDN1;CSTA;CYP4F22;DBR1;DES;DSC2;DSG1;DSG2;DSP;ELOVL1;ELOVL4;ENPP1;FAM83G;FLG;FLG2;GJA1;GJB2;GJB3;GJB4;GJB6;GTF2E2;JUP;KANK2;KDSR;KRT1;KRT10;KRT14;KRT16;KRT17;KRT2;KRT6A;KRT6B;KRT6C;KRT9;LIPH;LIPN;LOR;LSS;MBTPS2;MPDU1;MSMO1;MT-TS1;NIPAL4;PERP;PIGL;PNPLA1;POMP;RHBDF2;RSPO1;SASH1;SDR9C7;SERPINB7;SERPINB8;SLC27A4;SLURP1;SMARCAD1;SNAP29;SPINK5;SREBF1;ST14;STS;SULT2B1;TAT;TGM1;TGM5;TRPV3;VIPAS39,81,2026-05-04
277,Idiopathic ventricular fibrillation,1.3,DPP6;KCNE5;KCNJ8;RYR2;SCN5A,5,2026-05-04
1347,Incontinentia pigmenti,1.4,IKBKG,1,2026-05-04
176,Infantile enterocolitis & monogenic inflammatory bowel disease,1.45,ADA;ADAM17;AICDA;ANO1;BACH2;BTK;CD3G;CD40LG;COL7A1;CTLA4;CYBA;CYBB;DCLRE1C;DKC1;DOCK8;EPCAM;FERMT1;FOXP3;G6PC3;GUCY2C;HPS1;HPS4;HPS6;ICOS;IFIH1;IKBKG;IL10;IL10RA;IL10RB;IL21;IL2RA;IL2RG;ITGB2;LIG4;LRBA;MASP2;MEFV;MVK;NCF1;NCF2;NCF4;NOD2;NPC1;OTULIN;PI4KA;PIK3CD;PIK3R1;PLCG2;PTEN;RAG1;RAG2;RIPK1;RIPK2;RTEL1;SAMD9;SH2D1A;SKIV2L;SLC37A4;STAT1;STAT3;STXBP2;TGFBR1;TGFBR2;TRIM22;TTC37;TTC7A;WAS;XIAP;ZAP70,69,2026-05-04
246,Infantile nystagmus,1.11,CACNA1A;DAGLA;DGUOK;FRMD7;GNAI3;GPR143;LRMDA;LYST;MT-ATP6;MT-CO1;MT-CO3;MT-CYB;MT-ND2;MT-ND6;OCA2;SLC24A5;SLC45A2;TYR;TYRP1,19,2026-05-04
175,Inherited bleeding disorders,1.182,ABCG5;ABCG8;ACTB;ACTN1;ACVRL1;ADAMTS13;ANKRD26;ANO6;AP3B1;AP3D1;APOH;ARPC1B;BLOC1S3;BLOC1S6;CDC42;CHST14;COL1A1;COL2A1;COL5A1;COL5A2;CYCS;DIAPH1;DTNBP1;ENG;ETV6;F10;F11;F12;F13A1;F13B;F2;F5;F7;F8;F9;FERMT3;FGA;FGB;FGG;FLI1;FLNA;FYB1;GATA1;GBA;GFI1B;GGCX;GNE;GP1BA;GP1BB;GP6;GP9;HABP2;HOXA11;HPS1;HPS3;HPS4;HPS5;HPS6;HRG;IFNAR2;IKZF5;ITGA2B;ITGB3;KDSR;KLKB1;KNG1;LAT;LMAN1;LPA;LYST;MCFD2;MECOM;MPIG6B;MPL;MTHFR;MYH9;NBEA;NBEAL2;ORAI1;P2RY12;PIGA;PLA2G4A;PLAT;PLAU;PLG;PROC;PROCR;PROS1;PROZ;PTPN11;PTPRJ;RASGRP2;RBM8A;RNU4ATAC;RUNX1;SERPINA10;SERPINC1;SERPIND1;SERPINE1;SERPINF2;SLC35A1;SLC45A2;SLFN14;SMAD4;SRC;STIM1;STXBP2;TBXA2R;TBXAS1;TFPI;THBD;THPO;TPM4;TUBB1;VIPAS39;VKORC1;VPS33B;VWF;WAS,119,2026-05-04
635,Inherited breast cancer and ovarian cancer,2.18,ATM;BARD1;BRCA1;BRCA2;CHEK2;PALB2;RAD51C;RAD51D,8,2026-05-04
503,Inherited MMR deficiency (Lynch syndrome),1.13,EPCAM;MLH1;MSH2;MSH6;PMS2,5,2026-05-04
171,Inherited non-medullary thyroid cancer,1.8,APC;BRAF;BRCA1;BRCA2;DICER1;DIRAS3;FOXE1;GNAS;HABP2;KISS1R;MEN1;MINPP1;MSH2;MSH6;NDUFA13;NKX2-1;PIK3CA;PRKAR1A;PTCSC1;PTCSC3;PTEN;SDHB;SDHD;SEC23B;SLC5A5;SRGAP1;SRRM2;TG;VTRNA2-1;WRN,30,2026-05-04
143,Inherited ovarian cancer (without breast cancer),4.9,AR;ATM;BARD1;BRCA1;BRCA2;BRIP1;CDH1;CHEK2;EPCAM;ESR1;LLGL2;MLH1;MSH2;MSH6;MUTYH;NBN;PALB2;PMS2;PPM1D;PTEN;RAD51C;RAD51D;RAD54L;RRAS2;STK11;TP53;XRCC2,27,2026-05-04
524,Inherited pancreatic cancer,3.2,ATM;BRCA1;BRCA2;CDK4;CDKN2A;MLH1;MSH2;MSH6;PALB2;PMS2;PRSS1;RABL3;STK11,13,2026-05-04
1348,Inherited parathyroid cancer,1.3,CDC73,1,2026-05-04
97,Inherited phaeochromocytoma and paraganglioma,1.12,CDC73;CDKN1B;FH;GDNF;KIF1B;MAX;MDH2;MEN1;NF1;PRKAR1A;PTEN;RET;SDHA;SDHAF2;SDHB;SDHC;SDHD;TMEM127;TP53;VHL,20,2026-05-04
649,Inherited phaeochromocytoma and paraganglioma excluding NF1,3.1,DLST;DNMT3A;EPAS1;FH;MAX;MDH2;MEN1;NF1;PRKAR1A;RET;SDHA;SDHAF2;SDHB;SDHC;SDHD;SLC25A11;TMEM127;VHL,18,2026-05-04
504,Inherited polyposis and early onset colorectal cancer - germline testing,3.11,APC;AXIN2;BMPR1A;EPCAM;GREM1;MBD4;MLH1;MSH2;MSH3;MSH6;MUTYH;NTHL1;PMS2;POLD1;POLE;PTEN;RNF43;SMAD4;STK11,19,2026-05-04
525,Inherited predisposition to acute myeloid leukaemia (AML),3.5,ACD;ANKRD26;CEBPA;CHEK2;DDX41;ETV6;GATA2;MBD4;RTEL1;RUNX1;SAMD9;SAMD9L;SRP72;TERC;TERT;TP53,16,2026-05-04
523,Inherited predisposition to GIST,1.15,KIT;NF1;PDGFRA;SDHA;SDHB;SDHC;SDHD,7,2026-05-04
1223,Inherited prostate cancer,1.5,ATM;BRCA1;BRCA2;CHEK2;MLH1;MSH2;MSH6;PALB2,8,2026-05-04
521,Inherited renal cancer,1.28,BAP1;CDKN2B;ELOC;FH;FLCN;MET;MITF;MLH1;MSH2;MSH6;PMS2;PRDM10;PTEN;SDHB;SDHC;SDHD;TMEM127;VHL,18,2026-05-04
1349,Inherited susceptibility to acute lymphoblastoid leukaemia (ALL),1.4,ETV6;PAX5,2,2026-05-04
42,Inherited white matter disorders,1.186,AARS2;ABCD1;ACBD5;ACOX1;ADAR;ADGRG1;AIMP1;ALDH3A2;ARSA;ARX;ASPA;ATP11A;ATP7A;ATPAF2;BCAP31;BCS1L;BOLA3;CIC;CLCN2;CNTNAP1;COL4A1;COLGALT1;COQ2;COQ8A;COQ9;COX10;COX15;CSF1R;CYP27A1;CYP7B1;D2HGDH;DARS;DARS2;DCX;DGUOK;DPYD;EARS2;EGR2;EIF2AK2;EIF2B1;EIF2B2;EIF2B3;EIF2B4;EIF2B5;ERCC2;ERCC6;ERCC8;ETFDH;FA2H;FAM126A;FLVCR2;FOLR1;FUCA1;GALC;GALNT2;GBE1;GFAP;GFM1;GJA1;GJB1;GJC2;HEPACAM;HEXA;HMBS;HSD17B4;HSPD1;HTRA1;IBA57;IFIH1;ISCA2;JAM3;L2HGDH;LAMB1;LIG3;LMNB1;LYRM7;MAL;MCOLN1;MEF2C;MFF;MLC1;MPLKIP;MPZ;MRPS16;MTFMT;NAXE;NDE1;NDUFA2;NDUFAF1;NDUFAF3;NDUFS1;NDUFS2;NDUFS4;NDUFS7;NDUFS8;NDUFV1;NKX6-2;NOTCH3;NUBPL;OCRL;PAFAH1B1;PEX1;PEX10;PEX12;PEX13;PEX14;PEX16;PEX19;PEX2;PEX26;PEX3;PEX5;PEX6;PHGDH;PI4KA;PLP1;PMP22;POLG;POLG2;POLR1A;POLR1C;POLR3A;POLR3B;POLR3K;PPT1;PRF1;PSAP;PYCR2;RAB11B;RARS;RELN;RNASEH2A;RNASEH2B;RNASEH2C;RNASET2;RRM2B;SAMHD1;SCO1;SCO2;SCP2;SDHA;SDHAF1;SDHB;SDHD;SLC13A5;SLC16A2;SLC17A5;SLC25A1;SLC25A12;SLC25A4;SNORD118;SON;SOX10;SPART;SPG11;SPG7;SUCLA2;SUMF1;SURF1;TACO1;TMEM106B;TREM2;TREX1;TUBA1A;TUBA8;TUBB2B;TUBB4A;TUFM;TWNK;TYMP;TYROBP;UNC13D;VPS11;ZFYVE26,174,2026-05-04
174,Insulin resistance (including lipodystrophy),1.18,ADRA2A;AGPAT2;AGPS;AKT2;ALMS1;BLM;BSCL2;CAV1;CAVIN1;CIDEC;FGFR3;INSR;LIPE;LMNA;NSMCE2;PCNT;PCYT1A;PIK3R1;PLIN1;POC1A;POLD1;PPARG;PPP1R3A;PSMB8;WRN;ZMPSTE24,26,2026-05-04
